0.150000	1.120000	1
1.770000	2.760000	2
3.770000	4.350000	3
12.280000	14.480000	4
15.310000	15.500000	5
21.260000	21.530000	6
29.770000	30.560000	7
31.530000	32.400000	8
33.060000	33.850000	9
35.010000	36.000000	10
36.600000	37.860000	11
39.340000	42.490000	12
43.540000	51.260000	13
52.090000	54.760000	14
60.810000	66.800000	15
69.560000	74.120000	16
74.810000	77.330000	17
77.870000	81.250000	18
81.770000	82.840000	19
83.450000	85.300000	20
86.790000	86.870000	21
93.190000	93.360000	22
94.430000	102.310000	23
105.490000	107.210000	24
108.010000	109.300000	25
109.930000	114.520000	26
115.120000	116.280000	27
119.600000	119.820000	28
134.840000	135.140000	29
137.350000	142.820000	30
143.630000	145.110000	31
151.170000	152.460000	32
153.630000	154.580000	33
157.710000	160.900000	34
172.880000	175.280000	35
179.450000	182.000000	36
183.040000	184.810000	37
186.040000	190.100000	38
191.210000	191.680000	39
192.340000	194.750000	40
195.450000	196.990000	41
197.710000	198.380000	42
199.570000	201.030000	43
202.130000	205.490000	44
206.450000	212.880000	45
213.460000	218.250000	46
219.020000	220.900000	47
221.460000	228.540000	48
230.120000	237.080000	49
237.720000	238.940000	50
242.100000	246.220000	51
246.890000	249.150000	52
249.870000	250.070000	53
250.670000	252.940000	54
253.610000	256.560000	55
257.390000	259.210000	56
259.800000	268.700000	57
269.310000	271.210000	58
273.200000	273.330000	59
273.840000	276.920000	60
277.450000	279.930000	61
281.020000	285.530000	62
286.890000	290.880000	63
292.100000	294.790000	64
295.370000	296.430000	65
297.320000	298.920000	66
299.500000	302.430000	67
304.140000	305.280000	68
306.120000	307.170000	69
307.880000	310.690000	70
312.220000	317.880000	71
318.550000	320.330000	72
323.340000	324.920000	73
325.730000	326.570000	74
327.180000	327.410000	75
328.060000	328.350000	76
329.170000	331.340000	77
332.850000	334.790000	78
335.710000	338.110000	79
340.280000	343.050000	80
343.670000	346.760000	81
347.460000	349.650000	82
350.430000	356.740000	83
357.350000	362.480000	84
363.850000	364.180000	85
364.880000	368.680000	86
369.970000	370.280000	87
373.120000	376.720000	88
382.490000	382.620000	89
387.010000	388.720000	90
390.420000	393.470000	91
394.050000	396.420000	92
397.110000	405.180000	93
406.680000	407.430000	94
408.000000	415.190000	95
428.640000	436.740000	96
437.490000	439.390000	97
440.570000	445.510000	98
447.310000	450.020000	99
450.700000	452.260000	100
452.950000	453.430000	101
454.240000	455.300000	102
456.330000	458.590000	103
459.320000	462.000000	104
463.870000	464.700000	105
465.620000	466.660000	106
467.460000	468.860000	107
469.630000	472.100000	108
474.100000	476.310000	109
477.140000	477.680000	110
478.310000	479.390000	111
480.540000	483.640000	112
484.550000	484.830000	113
486.550000	489.450000	114
490.210000	490.840000	115
498.880000	503.620000	116
504.440000	506.400000	117
507.410000	510.240000	118
511.800000	515.170000	119
515.680000	518.080000	120
519.580000	520.890000	121
521.890000	523.930000	122
525.360000	532.500000	123
533.370000	534.470000	124
535.290000	536.360000	125
537.540000	539.210000	126
540.940000	544.000000	127
544.710000	545.440000	128
546.880000	553.930000	129
554.810000	560.910000	130
563.800000	565.620000	131
567.580000	567.690000	132
568.640000	569.440000	133
570.790000	571.470000	134
572.370000	577.470000	135
578.440000	580.860000	136
581.670000	582.120000	137
582.750000	584.520000	138
585.310000	587.640000	139
589.710000	591.120000	140
593.800000	601.770000	141
602.930000	605.600000	142
606.240000	606.420000	143
614.340000	614.480000	144
615.870000	616.000000	145
619.380000	621.640000	146
625.530000	626.370000	147
629.870000	632.010000	148
633.790000	642.370000	149
645.110000	647.860000	150
648.370000	650.270000	151
650.900000	655.400000	152
656.730000	658.940000	153
659.640000	660.240000	154
660.900000	661.290000	155
662.200000	663.980000	156
665.130000	667.440000	157
668.100000	675.010000	158
680.990000	681.150000	159
682.100000	682.310000	160
684.480000	684.770000	161
686.640000	687.950000	162
692.320000	699.670000	163
700.350000	702.570000	164
704.720000	705.630000	165
725.060000	728.400000	166
728.910000	729.160000	167
733.650000	735.380000	168
735.980000	738.250000	169
738.960000	744.940000	170
745.450000	746.350000	171
748.120000	752.780000	172
755.170000	757.620000	173
758.960000	760.440000	174
761.860000	773.350000	175
778.290000	783.830000	176
785.010000	794.100000	177
795.080000	805.340000	178
815.850000	816.130000	179
820.950000	826.270000	180
827.360000	828.460000	181
829.100000	830.600000	182
831.630000	836.850000	183
837.490000	841.690000	184
842.400000	843.320000	185
843.920000	845.370000	186
845.970000	847.420000	187
848.550000	852.760000	188
853.400000	854.310000	189
855.170000	855.370000	190
855.990000	856.560000	191
858.830000	859.230000	192
861.600000	862.660000	193
863.760000	868.750000	194
872.650000	877.890000	195
878.610000	879.120000	196
887.640000	888.130000	197
901.580000	902.520000	198
903.940000	905.060000	199
912.020000	919.770000	200
923.750000	924.060000	201
935.020000	935.680000	202
951.680000	956.180000	203
970.900000	974.250000	204
975.330000	976.040000	205
981.650000	984.770000	206
986.500000	987.540000	207
990.240000	991.420000	208
992.130000	994.700000	209
995.300000	995.760000	210
1000.700000	1002.460000	211
1004.590000	1005.280000	212
1015.500000	1017.150000	213
1018.200000	1023.210000	214
1023.830000	1026.570000	215
1027.150000	1028.040000	216
1028.690000	1030.990000	217
1032.330000	1032.490000	218
1033.260000	1042.370000	219
1043.220000	1043.670000	220
1044.590000	1047.370000	221
1047.950000	1052.090000	222
1052.730000	1054.800000	223
1055.400000	1059.360000	224
1059.910000	1069.060000	225
1069.590000	1069.870000	226
1082.740000	1082.890000	227
1086.420000	1087.680000	228
1100.270000	1100.430000	229
1104.720000	1110.100000	230
1111.030000	1112.080000	231
1114.930000	1120.800000	232
1124.380000	1128.320000	233
1128.900000	1130.610000	234
1133.900000	1137.080000	235
1138.060000	1140.130000	236
1140.780000	1141.040000	237
1142.110000	1146.350000	238
1150.300000	1150.550000	239
1152.380000	1159.100000	240
1160.410000	1167.560000	241
1168.130000	1171.140000	242
1183.150000	1183.420000	243
1186.240000	1188.100000	244
1189.100000	1192.980000	245
1194.380000	1195.310000	246
1197.630000	1202.720000	247
1203.960000	1205.310000	248
1206.430000	1208.020000	249
1208.870000	1210.700000	250
1211.380000	1214.920000	251
1321.010000	1321.190000	252
1334.390000	1336.590000	253
1343.270000	1345.350000	254
1346.470000	1353.000000	255
1354.700000	1359.470000	256
1362.780000	1364.350000	257
1365.350000	1366.880000	258
1367.570000	1370.830000	259
1374.600000	1378.510000	260
1400.030000	1401.080000	261
1405.520000	1406.090000	262
1407.600000	1407.800000	263
1408.580000	1410.820000	264
1412.080000	1413.560000	265
1414.140000	1419.580000	266
1420.740000	1422.260000	267
1422.900000	1430.560000	268
1433.710000	1437.470000	269
1456.520000	1456.720000	270
1470.180000	1473.010000	271
1479.480000	1479.680000	272
1481.920000	1483.380000	273
1483.970000	1484.800000	274
1488.380000	1493.290000	275
1493.830000	1494.350000	276
1497.260000	1498.920000	277
1503.090000	1505.320000	278
1505.980000	1506.400000	279
1509.530000	1514.780000	280
1519.450000	1519.620000	281
1532.450000	1535.630000	282
1537.730000	1537.960000	283
1548.820000	1549.140000	284
1554.460000	1556.840000	285
1569.680000	1569.950000	286
1575.700000	1575.910000	287
1581.620000	1583.060000	288
1583.670000	1585.970000	289
1603.490000	1604.340000	290
1605.650000	1607.130000	291
1607.670000	1608.940000	292
1616.610000	1619.450000	293
1621.710000	1624.380000	294
1625.170000	1627.070000	295
1630.610000	1632.420000	296
1633.190000	1637.430000	297
1638.050000	1639.770000	298
1642.270000	1644.770000	299
1647.940000	1648.800000	300
1650.990000	1652.540000	301
1660.370000	1662.300000	302
1669.450000	1670.620000	303
1717.680000	1717.900000	304
1742.010000	1742.710000	305
1762.260000	1762.490000	306
1763.120000	1765.310000	307
1766.570000	1767.090000	308
1769.300000	1775.230000	309
1775.760000	1778.040000	310
1814.090000	1814.330000	311
1825.890000	1828.360000	312
1831.300000	1831.740000	313
1832.340000	1832.750000	314
1855.160000	1860.160000	315
1924.150000	1924.860000	316
1975.780000	1976.220000	317
1977.500000	1979.060000	318
1982.550000	1982.840000	319
1986.190000	1986.420000	320
2004.700000	2006.360000	321
2008.630000	2009.300000	322
2018.270000	2018.450000	323
2020.700000	2022.140000	324
2023.280000	2025.320000	325
2026.230000	2027.780000	326
2028.680000	2034.060000	327
2037.550000	2037.840000	328
2049.620000	2053.970000	329
2055.300000	2055.670000	330
2069.100000	2074.180000	331
2074.750000	2077.900000	332
2082.310000	2084.140000	333
2084.810000	2094.030000	334
2096.100000	2097.250000	335
2121.450000	2121.800000	336
2153.190000	2153.730000	337
2174.970000	2175.150000	338
2186.520000	2187.160000	339
2191.980000	2192.820000	340
2210.370000	2210.990000	341
2217.560000	2219.620000	342
2220.410000	2222.550000	343
2242.810000	2242.980000	344
2245.300000	2245.710000	345
2247.270000	2247.580000	346
2248.500000	2251.990000	347
2252.510000	2255.340000	348
2255.950000	2260.860000	349
2291.680000	2291.910000	350
2296.080000	2296.260000	351
2303.740000	2306.710000	352
2307.670000	2307.940000	353
2308.610000	2310.460000	354
2313.690000	2314.740000	355
2315.910000	2316.860000	356
2318.950000	2324.500000	357
2325.070000	2329.140000	358
2345.430000	2348.850000	359
2352.530000	2352.730000	360
2354.640000	2356.070000	361
2356.640000	2358.740000	362
2359.330000	2361.460000	363
2429.730000	2433.550000	364
2438.700000	2440.120000	365
2443.230000	2443.540000	366
2452.110000	2453.400000	367
2456.820000	2457.130000	368
2457.880000	2461.920000	369
2464.000000	2469.960000	370
2473.590000	2476.180000	371
2479.340000	2486.430000	372
2487.150000	2489.380000	373
2505.290000	2506.460000	374
2514.140000	2515.210000	375
2522.450000	2525.480000	376
2536.170000	2536.290000	377
2536.910000	2537.470000	378
2538.150000	2539.160000	379
2548.050000	2548.790000	380
2550.720000	2553.900000	381
2564.590000	2565.460000	382
2566.000000	2566.950000	383
2576.750000	2580.120000	384
2580.630000	2582.800000	385
2598.500000	2600.630000	386
2614.700000	2618.630000	387
2620.120000	2622.370000	388
2623.440000	2625.050000	389
2626.220000	2627.360000	390
2629.060000	2632.890000	391
2633.430000	2634.020000	392
2648.880000	2650.110000	393
2665.900000	2667.250000	394
2668.590000	2674.040000	395
2683.090000	2685.040000	396
2685.810000	2686.330000	397
2687.740000	2688.050000	398
2688.850000	2689.300000	399
2702.590000	2702.710000	400
2706.430000	2707.280000	401
2707.900000	2709.060000	402
2732.640000	2735.590000	403
2736.570000	2737.270000	404
2746.220000	2746.500000	405
2754.570000	2757.550000	406
2775.730000	2775.940000	407
2778.790000	2784.830000	408
2813.390000	2819.920000	409
2827.350000	2833.120000	410
2833.660000	2834.890000	411
2835.560000	2836.650000	412
2851.990000	2856.230000	413
2863.670000	2868.490000	414
2875.340000	2876.070000	415
2886.320000	2886.630000	416
2890.390000	2891.060000	417
2898.180000	2898.560000	418
2901.700000	2902.340000	419
2906.970000	2907.410000	420
2909.790000	2910.590000	421
2913.970000	2914.590000	422
2917.640000	2921.230000	423
2935.860000	2936.000000	424
2974.800000	2975.990000	425
2976.610000	2977.950000	426
2979.460000	2980.500000	427
2982.910000	2983.230000	428
2983.820000	2984.130000	429
2984.790000	2989.250000	430
2989.770000	2992.650000	431
3005.450000	3008.130000	432
3014.070000	3014.990000	433
3030.200000	3032.410000	434
3033.000000	3035.510000	435
3047.450000	3047.740000	436
3050.170000	3051.330000	437
3051.850000	3062.230000	438
3082.240000	3086.820000	439
3087.390000	3087.620000	440
3088.150000	3089.810000	441
3092.310000	3095.270000	442
3096.070000	3098.950000	443
3137.960000	3138.190000	444
3155.680000	3155.790000	445
3172.210000	3172.440000	446
3174.310000	3176.100000	447
3180.930000	3182.520000	448
3187.080000	3189.010000	449
3201.190000	3201.520000	450
3209.160000	3211.070000	451
3211.790000	3217.770000	452
3220.610000	3221.520000	453
3222.310000	3222.870000	454
3223.660000	3224.010000	455
3224.610000	3227.450000	456
3228.690000	3233.240000	457
3233.800000	3237.000000	458
3237.580000	3239.300000	459
3240.930000	3241.520000	460
3242.870000	3245.690000	461
3248.120000	3248.360000	462
3253.960000	3258.890000	463
3259.700000	3261.820000	464
3263.000000	3268.330000	465
3268.950000	3274.050000	466
3275.680000	3275.960000	467
3279.330000	3281.500000	468
3282.420000	3284.190000	469
3285.900000	3286.080000	470
3287.960000	3288.190000	471
3290.200000	3295.790000	472
3296.340000	3300.970000	473
3315.850000	3316.250000	474
3320.250000	3321.710000	475
3323.860000	3324.150000	476
3345.950000	3346.480000	477
3347.600000	3348.710000	478
3363.930000	3364.490000	479
3365.220000	3367.350000	480
3371.630000	3373.530000	481
3374.120000	3377.300000	482
3398.040000	3398.550000	483
3399.110000	3399.740000	484
3410.780000	3411.290000	485
3456.020000	3457.280000	486
3459.870000	3460.160000	487
3467.770000	3469.310000	488
3483.320000	3484.120000	489
3484.990000	3487.190000	490
3487.810000	3488.650000	491
3494.690000	3495.150000	492
3496.480000	3496.770000	493
3499.710000	3500.000000	494
3505.710000	3505.990000	495
3514.960000	3515.590000	496
3516.420000	3517.490000	497
3523.400000	3524.870000	498
3534.280000	3536.290000	499
3538.350000	3540.440000	500
3543.100000	3543.410000	501
3544.020000	3545.500000	502
3557.090000	3557.420000	503
3558.970000	3559.220000	504
3570.330000	3570.820000	505
3581.050000	3583.330000	506
3584.460000	3588.630000	507
3589.160000	3591.980000	508
3592.540000	3596.350000	509
3619.840000	3629.020000	510
3629.630000	3630.600000	511
3633.650000	3634.510000	512
3636.990000	3642.600000	513
3643.110000	3645.410000	514
3651.470000	3652.220000	515
3667.360000	3669.380000	516
3678.140000	3678.640000	517
3679.520000	3679.980000	518
3683.210000	3685.590000	519
3686.140000	3686.450000	520
3689.390000	3690.010000	521
3692.350000	3693.480000	522
3695.900000	3696.990000	523
3698.370000	3699.910000	524
3700.540000	3707.420000	525
3708.230000	3709.660000	526
3713.140000	3715.200000	527
3719.440000	3720.940000	528
3721.520000	3723.380000	529
3724.620000	3726.960000	530
3738.260000	3739.150000	531
3739.970000	3740.610000	532
3750.930000	3751.830000	533
3756.990000	3757.000000	534
3770.410000	3771.090000	535
3778.530000	3779.600000	536
3782.950000	3786.600000	537
3790.200000	3790.710000	538
3792.750000	3794.020000	539
3796.970000	3797.240000	540
3798.200000	3799.560000	541
3800.180000	3802.700000	542
3803.710000	3805.420000	543
3806.050000	3806.930000	544
3815.650000	3815.660000	545
3819.160000	3819.160000	[End]
5.650000	11.520000	1
12.210000	15.740000	2
17.240000	23.290000	3
24.140000	24.770000	4
26.380000	26.660000	5
38.560000	38.990000	6
40.350000	40.960000	7
55.100000	56.570000	8
57.170000	60.090000	9
67.110000	69.210000	10
86.380000	91.030000	11
91.660000	92.710000	12
93.420000	93.690000	13
103.110000	104.710000	14
117.080000	118.790000	15
119.590000	124.410000	16
125.090000	127.150000	17
127.750000	133.800000	18
134.460000	136.810000	19
143.580000	144.220000	20
145.570000	149.790000	21
155.080000	157.980000	22
161.230000	164.900000	23
165.570000	167.990000	24
168.690000	170.080000	25
170.930000	173.420000	26
175.300000	178.040000	27
179.130000	180.480000	28
198.960000	199.010000	29
229.530000	229.640000	30
240.800000	241.330000	31
243.890000	244.580000	32
272.160000	272.700000	33
321.060000	322.640000	34
332.800000	333.450000	35
339.090000	339.900000	36
369.650000	370.350000	37
371.080000	372.590000	38
377.540000	382.010000	39
382.670000	384.660000	40
385.300000	386.240000	41
389.200000	389.830000	42
414.350000	414.950000	43
415.580000	427.320000	44
427.940000	428.220000	45
428.900000	429.220000	46
437.270000	437.500000	47
462.860000	462.950000	48
472.790000	473.960000	49
484.260000	485.800000	50
491.370000	497.580000	51
516.380000	516.390000	52
518.840000	518.950000	53
539.990000	540.210000	54
562.110000	563.120000	55
566.530000	566.610000	56
588.540000	589.270000	57
592.030000	592.870000	58
607.710000	608.710000	59
609.520000	611.120000	60
611.850000	613.560000	61
614.160000	615.430000	62
616.290000	617.340000	63
617.850000	618.790000	64
622.610000	625.550000	65
627.340000	628.760000	66
633.420000	633.500000	67
643.210000	644.700000	68
660.760000	661.560000	69
675.810000	681.690000	70
682.650000	684.080000	71
685.140000	686.190000	72
689.480000	691.860000	73
703.320000	704.040000	74
704.790000	717.670000	75
718.290000	724.360000	76
729.600000	731.070000	77
732.490000	732.920000	78
738.630000	738.810000	79
746.830000	747.370000	80
752.380000	754.790000	81
758.070000	758.830000	82
761.510000	762.720000	83
775.050000	778.040000	84
788.430000	789.070000	85
805.330000	811.650000	86
813.140000	814.550000	87
816.360000	819.660000	88
831.500000	831.690000	89
854.750000	857.860000	90
858.710000	861.140000	91
862.390000	863.160000	92
869.420000	871.970000	93
880.300000	880.560000	94
881.300000	884.000000	95
885.240000	887.040000	96
887.830000	889.130000	97
889.650000	896.760000	98
897.380000	897.940000	99
898.840000	900.050000	100
901.900000	901.940000	101
903.380000	904.200000	102
906.280000	907.050000	103
907.640000	911.570000	104
920.780000	922.410000	105
923.030000	925.420000	106
926.000000	930.060000	107
930.670000	934.340000	108
934.990000	935.190000	109
935.970000	941.830000	110
942.890000	946.240000	111
947.270000	952.010000	112
953.620000	954.000000	113
957.910000	963.890000	114
964.620000	967.300000	115
968.150000	968.290000	116
968.810000	969.500000	117
976.340000	979.090000	118
980.450000	982.100000	119
983.330000	985.840000	120
986.820000	989.410000	121
995.280000	995.540000	122
997.060000	1000.510000	123
1002.980000	1003.630000	124
1005.760000	1013.170000	125
1013.680000	1014.750000	126
1032.090000	1032.860000	127
1069.600000	1071.120000	128
1071.730000	1086.710000	129
1088.790000	1099.260000	130
1100.340000	1104.760000	131
1111.500000	1113.090000	132
1113.830000	1114.150000	133
1121.260000	1124.920000	134
1131.400000	1134.070000	135
1135.050000	1135.210000	136
1146.630000	1151.600000	137
1169.500000	1170.470000	138
1171.650000	1177.250000	139
1178.000000	1180.920000	140
1181.860000	1185.400000	141
1194.410000	1198.000000	142
1215.150000	1216.840000	143
1217.430000	1230.440000	144
1231.050000	1232.690000	145
1233.390000	1235.200000	146
1235.940000	1238.130000	147
1238.770000	1242.910000	148
1243.520000	1244.170000	149
1244.820000	1247.780000	150
1248.350000	1250.610000	151
1251.400000	1253.300000	152
1253.840000	1258.760000	153
1259.410000	1259.570000	154
1260.500000	1266.660000	155
1267.580000	1269.970000	156
1270.700000	1273.260000	157
1273.990000	1281.540000	158
